Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
388,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16848.25,16898.25,7/29/2026 1:00:00 PM,7/29/2026 1:40:00 PM,Entry_Long,Profit target,$100.00,$10259.50,$0.00,$0.00,$0.00,$0.00,$0.00,$49.35,$111.97,$11.97,8,
389,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17092.25,17192.25,7/30/2026 11:05:00 AM,7/30/2026 12:45:00 PM,Entry_Short,Stop loss,($200.00),$10059.50,$0.00,$0.00,$0.00,$0.00,$0.00,$251.66,$18.92,$218.92,20,
390,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17150.25,17250.25,7/31/2026 12:20:00 PM,7/31/2026 2:40:00 PM,Entry_Short,Stop loss,($200.00),$9859.50,$0.00,$0.00,$0.00,$0.00,$0.00,$271.64,$24.32,$224.32,28,
391,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16853.75,16840.25,8/5/2026 10:20:00 AM,8/5/2026 10:45:00 AM,Entry_Short,Exit on session close,$27.00,$9886.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.11,$32.61,$5.61,5,
392,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16987.75,17037.75,8/10/2026 11:20:00 AM,8/10/2026 1:40:00 PM,Entry_Long,Profit target,$100.00,$9986.50,$0.00,$0.00,$0.00,$0.00,$0.00,$7.45,$135.36,$35.36,28,
393,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17225.25,17175.25,8/11/2026 11:00:00 AM,8/11/2026 2:15:00 PM,Entry_Short,Profit target,$100.00,$10086.50,$0.00,$0.00,$0.00,$0.00,$0.00,$26.27,$126.17,$26.17,39,
394,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17176.25,17226.25,8/12/2026 12:00:00 PM,8/12/2026 12:40:00 PM,Entry_Long,Profit target,$100.00,$10186.50,$0.00,$0.00,$0.00,$0.00,$0.00,$45.36,$121.57,$21.57,8,
395,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17207.75,17157.75,8/13/2026 10:40:00 AM,8/13/2026 12:50:00 PM,Entry_Short,Profit target,$100.00,$10286.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.82,$117.61,$17.61,26,
396,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17090.75,17040.75,8/14/2026 12:40:00 PM,8/14/2026 1:55:00 PM,Entry_Short,Profit target,$100.00,$10386.50,$0.00,$0.00,$0.00,$0.00,$0.00,$34.20,$136.44,$36.44,15,
397,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16697.75,16766.75,8/17/2026 9:35:00 AM,8/17/2026 12:15:00 PM,Entry_Short,Exit on session close,($138.00),$10248.50,$0.00,$0.00,$0.00,$0.00,$0.00,$160.78,$33.88,$171.88,32,
398,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16522.50,16547.50,8/19/2026 11:30:00 AM,8/19/2026 2:05:00 PM,Entry_Long,Exit on session close,$50.00,$10298.50,$0.00,$0.00,$0.00,$0.00,$0.00,$77.73,$77.91,$27.91,31,
399,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16484.50,16470.50,8/20/2026 12:20:00 PM,8/20/2026 2:30:00 PM,Entry_Long,Exit on session close,($28.00),$10270.50,$0.00,$0.00,$0.00,$0.00,$0.00,$99.60,$26.75,$54.75,26,
400,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16519.00,16419.00,8/21/2026 10:45:00 AM,8/21/2026 12:50:00 PM,Entry_Long,Stop loss,($200.00),$10070.50,$0.00,$0.00,$0.00,$0.00,$0.00,$204.71,$27.46,$227.46,25,
401,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16705.75,16755.75,8/25/2026 10:30:00 AM,8/25/2026 11:10:00 AM,Entry_Long,Profit target,$100.00,$10170.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.28,$107.45,$7.45,8,
402,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16908.50,16958.50,8/26/2026 11:35:00 AM,8/26/2026 1:25:00 PM,Entry_Long,Profit target,$100.00,$10270.50,$0.00,$0.00,$0.00,$0.00,$0.00,$67.31,$101.76,$1.76,22,
403,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16471.75,16503.75,8/27/2026 10:00:00 AM,8/27/2026 12:40:00 PM,Entry_Long,Exit on session close,$64.00,$10334.50,$0.00,$0.00,$0.00,$0.00,$0.00,$5.12,$75.92,$11.92,32,
404,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16342.25,16292.25,8/28/2026 11:20:00 AM,8/28/2026 12:30:00 PM,Entry_Short,Profit target,$100.00,$10434.50,$0.00,$0.00,$0.00,$0.00,$0.00,$36.72,$136.15,$36.15,14,
405,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16548.00,16571.75,8/31/2026 12:40:00 PM,8/31/2026 2:30:00 PM,Entry_Long,Exit on session close,$47.50,$10482.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.79,$49.53,$2.03,22,
406,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16516.50,16466.50,9/1/2026 9:55:00 AM,9/1/2026 1:15:00 PM,Entry_Short,Profit target,$100.00,$10582.00,$0.00,$0.00,$0.00,$0.00,$0.00,$32.95,$116.15,$16.15,40,
407,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16682.00,16632.00,9/3/2026 12:10:00 PM,9/3/2026 12:40:00 PM,Entry_Short,Profit target,$100.00,$10682.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.63,$111.68,$11.68,6,
408,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16909.00,16959.00,9/4/2026 12:00:00 PM,9/4/2026 12:20:00 PM,Entry_Long,Profit target,$100.00,$10782.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.22,$110.80,$10.80,4,
409,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16799.50,16849.50,9/7/2026 11:05:00 AM,9/7/2026 12:50:00 PM,Entry_Long,Profit target,$100.00,$10882.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.31,$123.80,$23.80,21,
410,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16799.75,16849.75,9/8/2026 12:25:00 PM,9/8/2026 3:20:00 PM,Entry_Long,Profit target,$100.00,$10982.00,$0.00,$0.00,$0.00,$0.00,$0.00,$32.15,$133.37,$33.37,35,
411,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16756.50,16656.50,9/10/2026 11:35:00 AM,9/10/2026 1:10:00 PM,Entry_Long,Stop loss,($200.00),$10782.00,$0.00,$0.00,$0.00,$0.00,$0.00,$266.86,$35.75,$235.75,19,
412,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16716.25,16666.25,9/11/2026 12:25:00 PM,9/11/2026 3:40:00 PM,Entry_Short,Profit target,$100.00,$10882.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.09,$136.86,$36.86,39,
413,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16424.25,16474.25,9/16/2026 12:30:00 PM,9/16/2026 12:55:00 PM,Entry_Long,Profit target,$100.00,$10982.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.58,$123.24,$23.24,5,
